,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns,Returns
,PKI,KR,VNO,NEM,BIIB,HFC,NFLX,COG,NLOK,FLIR,SEE,CLX,ABMD,AAL,DPZ,CPB,TSLA,GILD,LB,CTXS,MRO,PKI,KR,VNO,NEM,BIIB,HFC,NFLX,COG,NLOK,FLIR,SEE,CLX,ABMD,AAL,DPZ,CPB,TSLA,GILD,LB,CTXS,MRO
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-04,20.639999389648438,10.239999771118164,51.22724151611328,48.45000076293945,53.63999938964844,13.6850004196167,7.639999866485596,11.557499885559082,18.399999618530273,32.63999938964844,22.020000457763672,61.43000030517578,8.739999771118164,4.769999980926514,8.680000305175781,33.869998931884766,,21.649999618530273,19.309999465942383,34.113712310791016,19.153615951538086,,,,,,,,,,,,,,,,,,,,,
2010-01-05,20.889999389648438,10.119999885559082,50.83949279785156,48.58000183105469,53.380001068115234,14.569999694824219,7.3585710525512695,11.542499542236328,18.299999237060547,32.720001220703125,21.790000915527344,62.099998474121094,8.529999732971191,5.309999942779541,8.760000228881836,33.93000030517578,,21.6299991607666,18.68000030517578,34.137603759765625,19.171510696411133,0.01211240345895459,-0.011718739086063357,-0.0075691898838580185,0.002683200538041497,-0.004847097772029074,0.06466929105379648,-0.036836232834096094,-0.0012978882518958068,-0.005434803453420622,0.0024510365364791564,-0.010445028948908863,0.010906693238106113,-0.02402746494810326,0.1132075396252179,0.009216580748085068,0.0017715197869265786,,-0.000923808688964245,-0.03262554004093832,0.0007003473781144187,0.0009342750172252057
2010-01-06,21.299999237060547,10.125,50.634639739990234,49.61000061035156,53.43000030517578,14.53499984741211,7.617143154144287,11.492500305175781,18.360000610351562,32.79999923706055,21.3700008392334,61.939998626708984,8.399999618530273,5.090000152587891,9.010000228881836,33.54999923706055,,22.3799991607666,19.06999969482422,34.00223159790039,19.59502410888672,0.019626608874640628,0.0004940824602235327,-0.004029407977689026,0.021202114871853528,0.0009366660932947912,-0.002402185871324569,0.03513890125493435,-0.004331751270822193,0.003278763704508858,0.0024449270590736205,-0.0192748994330999,-0.0025764871391870114,-0.015240342146603525,-0.041431222704776616,0.028538812039724304,-0.011199559820141425,,0.03467406514561411,0.02087791131033212,-0.0039654851822019666,0.02209076891133388
2010-01-07,21.239999771118164,10.225000381469727,51.41746139526367,49.290000915527344,52.9900016784668,14.539999961853027,7.485713958740234,11.390000343322754,18.31999969482422,32.84000015258789,21.59000015258789,61.349998474121094,8.399999618530273,5.239999771118164,9.369999885559082,33.040000915527344,,22.434999465942383,18.760000228881836,33.97037887573242,19.475725173950195,-0.002816876436220195,0.009876580885898933,0.015460199959814958,-0.006450306206153278,-0.008235048178848015,0.00034400512510557313,-0.017254394822886487,-0.0089188565700421,-0.0021786990303688247,0.0012195401359078595,0.010294773266952495,-0.009525349784775039,0.0,0.029469472305223787,0.039955565763833745,-0.015201142567235593,,0.0024575651134159937,-0.016255871573323644,-0.0009367832836576495,-0.006088225983984286
2010-01-08,21.43000030517578,10.130000114440918,50.846805572509766,49.619998931884766,54.08000183105469,14.425000190734863,7.614285945892334,11.364999771118164,18.3700008392334,32.93000030517578,21.68000030517578,61.36000061035156,8.229999542236328,5.139999866485596,9.369999885559082,32.83000183105469,,22.270000457763672,19.59000015258789,34.89409255981445,19.505550384521484,0.008945411304381423,-0.009290979313895442,-0.011098483030250739,0.006695029625237048,0.02056992108061828,-0.007909200235204694,0.017175647888867163,-0.002194957985163337,0.0027293201551366053,0.0027405649259961695,0.004168603610551713,0.0001630340094416205,-0.02023810523978209,-0.01908395209933933,0.0,-0.006355904317604466,,-0.007354535863893785,0.04424306575584325,0.027191739234380785,0.0015314043664562682
2010-01-11,21.459999084472656,10.170000076293945,51.00775909423828,50.18000030517578,53.900001525878906,14.069999694824219,7.604286193847656,11.072500228881836,18.360000610351562,32.56999969482422,21.670000076293945,61.34000015258789,8.079999923706055,5.039999961853027,9.4399995803833,32.93000030517578,,22.44499969482422,20.459999084472656,33.83500671386719,19.505550384521484,0.0013998496906053592,0.003948663514426354,0.0031654598536969836,0.011285799785279105,-0.003328407897213115,-0.024610086046214397,-0.0013132882210803443,-0.02573687181056139,-0.0005443782485016202,-0.010932299028706072,-0.00046126516333344636,-0.00032595269825175244,-0.018225957092764866,-0.0194552348696736,0.007470618535662998,0.0030459478691378106,,0.00785807065394728,0.044410358606854716,-0.030351436826500433,0.0
2010-01-12,21.15999984741211,10.354999542236328,50.305416107177734,48.52000045776367,53.25,13.539999961853027,7.481429100036621,10.78499984741211,18.469999313354492,31.920000076293945,21.5,61.43000030517578,7.889999866485596,5.079999923706055,9.920000076293945,33.31999969482422,,22.475000381469727,20.43000030517578,33.44481658935547,19.237125396728516,-0.013979461782811065,0.01819070447930593,-0.013769336264370047,-0.033080905486580714,-0.012059397170273267,-0.03766878070126445,-0.016156295368056295,-0.025965263086633494,0.005991214561338998,-0.01995700413327195,-0.007844950424338859,0.0014672343065538218,-0.023514858788923343,0.007936500427734305,0.05084751242024477,0.011843285333560605,,0.0013366311897267114,-0.0014662160625237286,-0.011532142665477862,-0.013761466992798899
2010-01-13,21.40999984741211,10.3149995803833,51.54915237426758,48.75,54.08000183105469,13.335000038146973,7.708570957183838,10.96500015258789,18.690000534057617,31.81999969482422,21.5,61.93000030517578,7.960000038146973,5.480000019073486,10.279999732971191,33.81999969482422,,22.7549991607666,20.229999542236328,33.83500671386719,19.171510696411133,0.011814744886710082,-0.0038628646664709,0.02472370498715315,0.004740303793618894,0.01558688884609749,-0.015140319371020117,0.030360757832498253,0.01668987554218404,0.011911273897236008,-0.003132844023518433,0.0,0.0081393455561789,0.008872011767543597,0.07874017743599016,0.03629028769239073,0.015006002538399343,,0.01245823246026423,-0.00978956240586959,0.011666684535979854,-0.0034108370644889696
2010-01-14,21.649999618530273,10.3149995803833,51.76131820678711,48.41999816894531,54.36000061035156,13.335000038146973,7.284286022186279,10.952500343322754,18.780000686645508,31.799999237060547,21.31999969482422,61.88999938964844,8.25,5.590000152587891,11.3100004196167,33.650001525878906,,22.729999542236328,19.920000076293945,34.2968635559082,19.070104598999023,0.011209704475881876,0.0,0.004115796725019383,-0.006769268329326894,0.00517749204542528,0.0,-0.055040673213516356,-0.0011399734693288144,0.004815417336339278,-0.0006285499043208187,-0.008372107217478164,-0.0006459053016345528,0.03643215583709192,0.020073016994806903,0.10019462192610495,-0.0050265573766793414,,-0.0010986429115487084,-0.015323750516907486,0.013650266008421452,-0.005289416103817612
2010-01-15,21.40999984741211,10.359999656677246,51.285770416259766,47.61000061035156,54.18000030517578,13.454999923706055,7.278571128845215,10.7475004196167,18.850000381469727,30.809999465942383,21.1200008392334,61.189998626708984,8.050000190734863,5.5,11.329999923706055,32.9900016784668,,22.760000228881836,19.389999389648438,34.41630935668945,18.873260498046875,-0.011085439969834798,0.004362586342662178,-0.00918731993315014,-0.016728574746482594,-0.0033112638549438467,0.008998866532868632,-0.0007845509256031447,-0.018717180304042125,0.0037273531557426853,-0.031132069021070685,-0.009380809495948217,-0.011310401839437323,-0.024242401123046875,-0.016100205747977547,0.0017683026832313598,-0.0196136647097781,,0.0013198718543641075,-0.026606460071064042,0.0034827033261084495,-0.010322130113669115
2010-01-19,21.440000534057617,10.545000076293945,51.710105895996094,48.439998626708984,55.22999954223633,13.5,7.314286231994629,10.960000038146973,19.139999389648438,31.290000915527344,21.65999984741211,61.47999954223633,8.350000381469727,5.639999866485596,11.420000076293945,33.04999923706055,,23.139999389648438,19.34000015258789,34.97372055053711,19.165544509887695,0.0014012464670396518,0.017857183952459055,0.008273941802808382,0.01743327044144083,0.019379830770511086,0.00334448729461978,0.004906883853600608,0.01977200374353205,0.015384562456762119,0.015579404670732266,0.025568133840960128,0.004739351561298566,0.03726710355611518,0.02545452117919922,0.007943526318970218,0.001818658852415611,,0.016695920779666418,-0.002578609522145725,0.016196135037916726,0.015486672897407905
